"Rank","Cites","Authors","Title","Year","Source","Publisher","DOI","Type","Abstract","ArticleURL","Kesesuaian","CitesPerYear","ISSN","Volume","Issue"
"88","14","J.B. Tony","CBCT Evaluation of Sticky Bone in Horizontal Ridge Augmentation with and without Collagen Membrane—A Randomized Parallel Arm Clinical Trial","2022","Journal of Functional Biomaterials","","10.3390/jfb13040194","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143139076&origin=inward","Ya","3.50","2079-4983","13","4"
"89","14","K.W. Paeng","Effect of collagen membrane and of bone substitute on lateral bone augmentation with titanium mesh: An experimental in vivo study","2022","Clinical Oral Implants Research","","10.1111/clr.13901","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85124599882&origin=inward","Ya","3.50","0905-7161","33","4"
"90","14","P. Pripatnanont","Physical and biological performances of a semi-resorbable barrier membrane based on silk fibroin-glycerol-fish collagen material for guided bone regeneration","2021","Journal of Biomaterials Applications","","10.1177/08853282211025781","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108381120&origin=inward","Ya","2.80","0885-3282","36","5"
"91","14","F.J. Strauss","Acid bone lysates reduce bone regeneration in rat calvaria defects","2021","Journal of Biomedical Materials Research Part A","","10.1002/jbm.a.37050","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087701503&origin=inward","Parsial","2.80","1549-3296","109","5"
"92","13","D. Marques","Surface topography of resorbable porcine collagen membranes, and their effect on early osteogenesis: An in vitro study","2023","Journal of Stomatology Oral and Maxillofacial Surgery","","10.1016/j.jormas.2023.101607","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85170638759&origin=inward","Ya","4.33","2468-7855","124","6"
"93","13","J. Kim","Biomedical Membrane of Fish Collagen/Gellan Gum Containing Bone Graft Materials","2022","Materials","","10.3390/ma15082954","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129287284&origin=inward","Ya","3.25","1996-1944","15","8"
"94","13","S. Dowlatshahi","Volumetric assessment of changes in the alveolar ridge dimension following guided bone regeneration using a combination freeze-dried bone allograft with collagen membrane or novel resorbable scaffold: A prospective two-center clinical trial","2022","Journal of Periodontology","","10.1002/JPER.21-0006","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111379018&origin=inward","Ya","3.25","0022-3492","93","3"
"95","13","M.B. de Paiva","Latex–collagen membrane: an alternative treatment for tibial bone defects","2022","Journal of Materials Science","","10.1007/s10853-022-08009-7","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143614000&origin=inward","Ya","3.25","0022-2461","57","48"
"96","13","G.A.D. Ramires","Evaluation of guided bone regeneration in critical defects using bovine and porcine collagen membranes: Histomorphometric and immunohistochemical analyses","2021","International Journal of Biomaterials","","10.1155/2021/8828194","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104809359&origin=inward","Ya","2.60","1687-8787","2021",""
"97","13","C.J.J.M.V.D. Ven","Sustained release of ancillary amounts of testosterone and alendronate from PLGA coated pericard membranes and implants to improve bone healing","2021","Plos One","","10.1371/journal.pone.0251864","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106297586&origin=inward","Parsial","2.60","1932-6203","16","5"
"98","13","H. Aludden","Histological and histomorphometrical outcome after lateral guided bone regeneration augmentation of the mandible with different ratios of deproteinized bovine bone mineral and autogenous bone. A preclinical in vivo study","2020","Clinical Oral Implants Research","","10.1111/clr.13649","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090459110&origin=inward","Parsial","2.17","0905-7161","31","10"
"99","13","F. Fahimipour","Critical-sized bone defects regeneration using a bone-inspired 3D bilayer collagen membrane in combination with leukocyte and platelet-rich fibrin membrane (L-PRF): An in vivo study","2020","Tissue and Cell","","10.1016/j.tice.2019.101326","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076671296&origin=inward","Ya","2.17","0040-8166","63",""
"100","13","A. Friedmann","Open healing of contained and non-contained extraction sockets covered with a ribose cross-linked collagen membrane: a pilot study","2020","Journal of Periodontal and Implant Science","","10.5051/JPIS.2000400020","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85095567300&origin=inward","Ya","2.17","2093-2278","50",""
"101","13","R.E. Jung","Comparison of a polyethylene glycol membrane and a collagen membrane for the treatment of bone dehiscence defects at bone level implants—A prospective, randomized, controlled, multicenter clinical trial","2020","Clinical Oral Implants Research","","10.1111/clr.13657","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85091163006&origin=inward","Ya","2.17","0905-7161","31","11"
"102","13","M. Dau","Collagen membranes of dermal and pericardial origin—In vivo evolvement of vascularization over time","2020","Journal of Biomedical Materials Research Part A","","10.1002/jbm.a.36989","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085768132&origin=inward","Ya","2.17","1549-3296","108","12"
"103","12","A.N. Zuercher","The L-shape technique in guided bone regeneration with simultaneous implant placement in the esthetic zone: A step-by-step protocol and a 2–14 year retrospective study","2023","Journal of Esthetic and Restorative Dentistry","","10.1111/jerd.12965","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138702470&origin=inward","Parsial","4.00","1496-4155","35","1"
"104","12","R. Soni","Evaluation of efficacy of platelet-rich fibrin membrane and bone graft in coverage of immediate dental implant in esthetic zone: An in vivo study","2020","National Journal of Maxillofacial Surgery","","10.4103/njms.NJMS_26_19","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108982380&origin=inward","Parsial","2.00","0975-5950","11","1"
"105","12","K. Nakahara","Single-staged implant placement using the bone ring technique with and without membrane placement: Micro-CT analysis in a preclinical in vivo study","2020","Clinical Oral Implants Research","","10.1111/clr.13543","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073932219&origin=inward","Parsial","2.00","0905-7161","31","1"
"106","12","S. Jung","Effect of gellan gum/tuna skin film in guided bone regeneration in artificial bone defect in rabbit calvaria","2020","Materials","","10.3390/ma13061318","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082686108&origin=inward","Parsial","2.00","1996-1944","13","6"
"107","12","N. Naenni","Local tissue effects of various barrier membranes in a rat subcutaneous model","2020","Journal of Periodontal and Implant Science","","10.5051/JPIS.2000380019","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85092065759&origin=inward","Parsial","2.00","2093-2278","50",""
"108","12","X. Yu","Evaluation of bone-regeneration effects and ectopic osteogenesis of collagen membrane chemically conjugated with stromal cell-derived factor-1 in vivo","2020","Biomedical Materials Bristol","","10.1088/1748-605X/ab52da","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076326217&origin=inward","Ya","2.00","1748-6041","15","1"
"109","11","A. Cucchi","Histological and histomorphometric analysis of bone tissue using customized titanium meshes with or without resorbable membranes: A randomized clinical trial","2024","Clinical Oral Implants Research","","10.1111/clr.14202","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176930279&origin=inward","Parsial","5.50","0905-7161","35","1"
"110","11","J.Y. Park","Dimensional changes after horizontal and vertical guided bone regeneration without membrane fixation using the retentive flap technique: A 1-year retrospective study","2023","Clinical Implant Dentistry and Related Research","","10.1111/cid.13237","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163054005&origin=inward","Parsial","3.67","1523-0899","25","5"
"111","11","H. Ayari","The use of periodontal membranes in the field of periodontology: spotlight on collagen membranes","2022","Journal of Applied Biomedicine","","10.32725/jab.2022.020","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144422242&origin=inward","Ya","2.75","1214-021X","20","4"
"112","11","L. Wu","Antibacterial Collagen Composite Membranes Containing Minocycline","2021","Journal of Pharmaceutical Sciences","","10.1016/j.xphs.2020.12.026","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85099312402&origin=inward","Ya","2.20","0022-3549","110","5"
"113","11","A. Cucchi","A microcomputed tomography analysis of bone tissue after vertical ridge augmentation with non-resorbable membranes versus resorbable membranes and titanium mesh in humans","2021","International Journal of Oral Implantology","","","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106179976&origin=inward","Parsial","2.20","2631-6420","14","1"
"114","11","C.D.A. Borges","Influence of collagen membrane on bone quality in titanium mesh reconstructions—Study in rats","2020","Journal of Periodontology","","10.1002/JPER.19-0399","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087915171&origin=inward","Ya","1.83","0022-3492","91","12"
"115","10","J. Dai","Interpenetrating nanofibrillar membrane of self-assembled collagen and antimicrobial peptides for enhanced bone regeneration","2024","International Journal of Biological Macromolecules","","10.1016/j.ijbiomac.2024.131480","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190094658&origin=inward","Ya","5.00","0141-8130","267",""
"116","10","Z. Zhou","Comparison of the efficacy of different biodegradable membranes in guided bone/tissue regeneration: a systematic review and network meta-analysis","2023","Biomedical Materials Bristol","","10.1088/1748-605X/acc99a","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152971246&origin=inward","Parsial","3.33","1748-6041","18","3"
"117","10","S. Alkildani","Analyses of the Cellular Interactions between the Ossification of Collagen-Based Barrier Membranes and the Underlying Bone Defects","2023","International Journal of Molecular Sciences","","10.3390/ijms24076833","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152310931&origin=inward","Ya","3.33","1661-6596","24","7"
"118","10","Y. Qiu","Bacterial exclusion and wound healing potential of horizontal platelet-rich fibrin (H-PRF) membranes when compared to 2 commercially available collagen membranes","2023","Clinical Oral Investigations","","10.1007/s00784-023-05108-w","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162043874&origin=inward","Ya","3.33","1432-6981","27","8"
"119","10","R.E. Jung","Informative title: Guided bone regeneration with and without rhBMP-2: 17-year results of a randomized controlled clinical trial","2022","Clinical Oral Implants Research","","10.1111/clr.13889","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122587662&origin=inward","Parsial","2.50","0905-7161","33","3"
"120","10","S. Surmeli Baran","The effects of photobiomodulation on leukocyte and platelet-rich fibrin as barrier membrane on bone regeneration: An experimental animal study","2021","Photobiomodulation Photomedicine and Laser Surgery","","10.1089/photob.2020.4943","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104074098&origin=inward","Parsial","2.00","2578-5478","39","4"
"121","10","J. Lee","Ridge augmentation using ß-tricalcium phosphate and biphasic calcium phosphate sphere with collagen membrane in chronic pathologic extraction sockets with dehiscence defect: A pilot study in beagle dogs","2020","Materials","","10.3390/ma13061452","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082670953&origin=inward","Ya","1.67","1996-1944","13","6"
"122","10","S. Min","Functionalized Scaffold and Barrier Membrane with Anti-BMP-2 Monoclonal Antibodies for Alveolar Ridge Preservation in a Canine Model","2020","Biomed Research International","","10.1155/2020/6153724","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85092683780&origin=inward","Parsial","1.67","2314-6133","2020",""
"123","10","S. Shahdad","Randomized clinical trial comparing PEG-based synthetic to porcine-derived collagen membrane in the preservation of alveolar bone following tooth extraction in anterior maxilla","2020","Clinical Oral Implants Research","","10.1111/clr.13648","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85091024594&origin=inward","Ya","1.67","0905-7161","31","10"
"124","9","R. Dal-Fabbro","Amino Acid-Based Poly(ester urea) Biodegradable Membrane for Guided Bone Regeneration","2024","ACS Applied Materials and Interfaces","","10.1021/acsami.4c09742","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205898100&origin=inward","Parsial","4.50","1944-8244","16","40"
"125","9","A. Friedmann","Horizontal augmentation of chronic mandibular defects by the guided bone regeneration approach: A randomized study in dogs","2022","Materials","","10.3390/ma15010238","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121963486&origin=inward","Parsial","2.25","1996-1944","15","1"
